CodigoNacional;NombreEstacion;Latitud;Altura;A�o;Mes;Dia;T.Maxima;T.Minima
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;5;3;;23.2
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;5;4;;23.2
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;5;5;;25.6
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;5;6;;27.7
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;5;7;;29.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;5;8;;
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;5;9;;25.7
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;5;10;;19.4
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;5;11;;19.7
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;5;12;;14.9
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;5;13;;21.4
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;5;14;;22.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;5;15;;25.8
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;5;16;;26.4
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;5;17;;27.2
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;5;18;;22.3
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;5;19;;12.6
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;5;20;;12.3
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;5;21;;14.1
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;5;22;;18.5
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;5;23;;26.1
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;5;24;;26.1
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;5;25;;28.8
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;5;26;;23.5
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;5;27;;12.1
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;5;28;;13.4
